17.4072;47.5644
20.0229;47.9429
20.5332;47.9023
20.5356;47.8969
18.326;46.0878
18.0438;45.9061
18.8265;46.3856
18.8254;46.3852
17.3884;46.4065
17.3941;46.4071
18.9587;46.7356
18.9691;46.7387
19.6874;47.6025
19.6943;47.6021
17.8388;46.1824
20.7881;48.2199
18.5233;45.9626
18.5124;45.9703
18.5197;46.2945
18.5335;46.2981
18.5308;46.3006
18.5319;46.298
18.5295;46.3002
18.5375;46.2994
18.5283;46.3012
19.9168;46.3208
19.9196;46.32
20.6543;47.6998
20.2454;48.1224
20.2027;48.188
19.1161;47.9765
17.8367;47.2935
17.248;47.6914
17.8503;46.2274
20.9935;47.2065
20.9995;47.2034
16.9309;46.7892
19.0467;47.6265
19.0464;47.6207
19.061;47.6125
19.0619;47.6142
18.9157;47.4993
18.9196;47.5077
18.9323;47.5129
18.935;47.5165
18.9361;47.5172
18.9339;47.5167
18.927664767978676;47.5090685
18.943597;47.460294
18.943654;47.460134
18.9372;47.4549
18.9697;47.4619
18.9583;47.4531
18.9604;47.4557
18.9629;47.4493
18.9531;47.4621
18.9481;47.4562
18.9503;47.4609
18.9536;47.4604
18.9614;47.4614
18.9416;47.4603
18.9798661;47.4629314
18.957234594321463;47.4612853
19.259249;47.489065
19.171572;47.530692
19.072082;47.475569
19.0316;47.478
19.127885;47.432683
18.994774;47.395889
19.18718;47.404848
19.001984;47.466768
19.001934;47.466769
18.990504;47.447256
19.111008;47.514723
18.998857;47.481248
19.098006;47.56671
19.018439;47.529662
19.18718;47.482553
19.10727;47.47218
19.023584;47.507893
18.9666043;47.5376128
19.0847796;47.4994315
19.04571100824176;47.54051705
19.0329;47.497
19.0402;47.4934
19.0313;47.507
19.0341;47.5069
19.033;47.4927
19.0337252;47.5012083
19.0258619;47.4990056
19.023584;47.507893
18.9666043;47.5376128
18.9492;47.5518
19.0378;47.5202
19.0379;47.5117
19.0248;47.5166
18.9874;47.5203
19.0254;47.5096
19.0235;47.5086
19.0381;47.5116
19.0152;47.5225
18.9624;47.5631
18.9616;47.5639
18.9639;47.5454
19.0346;47.5108
19.0342;47.5111
18.9785;47.5309
18.9738;47.5346
19.0272;47.5086
19.0253;47.5091
19.018439;47.529662
19.04571100824176;47.54051705
19.0322;47.5462
19.038;47.5287
19.0294;47.544
19.0155;47.5735
19.0253;47.5589
19.0166;47.5728
19.0376;47.5287
19.0378;47.5299
19.0619;47.5963
19.039;47.5283
